No;EXPEDIENTE;CODIGO OSINERGMIN;REGISTRO;RUC;RAZON SOCIAL;DIRECCION OPERATIVA;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO DE ESTABLECIMIENTO;TANQUE 1;TANQUE 2;TANQUE 3;TANQUE 4;TANQUE 5;TANQUE 6;TANQUE 7;TANQUE 8;TANQUE 9;TANQUE 10;CAP.TOTAL CL (gln);FEC. EMISION;TÉRMINO DE VIGENCIA;REPRESENTANTE;GLP EN CILINDROS (kg)
2031;202100215438;125177;125177-050-201021;20481781117;NEGOCIOS LC S.A.C.;REACTIVACION 2007, PRIMERA FASE, ETAPA VIGESIMA OCTAVA SECTOR PARQUE INDUSTRIAL, AV. 2 MZ. C12 LT. 13;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESTACIONES DE SERVICIOS;C1:9000:Diesel B5 S-50 ;C1:2000:GASOHOL 95 PLUS C2:2000:Diesel B5 S-50 C3:2000:Diesel B5 S-50 C4:3000:GASOHOL 90 PLUS ;;;;;;;;;18000;20/10/2021;INDEFINIDO;EDUARDO GENARO LOPEZ DE CASTILLA DELGADO;720
2032;202200119840;146097;146097-050-260622;20601315603;CORPORACION COMERCIAL MARISCAL NIETO S.A.C.;CARRETERA BINACIONAL S/N SECTOR SAN ANTONIO;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;ESTACIONES DE SERVICIOS;C1:10613:Diesel B5 S-50 ;C1:8067:Diesel B5 S-50 C2:2491:GASOHOL 95 PLUS ;C1:6596:GASOHOL 90 PLUS C2:3962:GASOHOL 95 PLUS ;;;;;;;;31729;26/06/2022;INDEFINIDO;LUIS WILBERTH VILLAFUERTE ARAOZ;0
2033;201300169593;104300;104300-050-191113;20530666663;ESTACION DE SERVICIOS SAN ANTONIO SAC;CARRETERA PATIVILCA-CRUZ KM. 12.5 CENTRO POBLADO DE TUNAN-PAPAMONGA-BARRANCA-LIMA;LIMA;BARRANCA;PARAMONGA;ESTACIONES DE SERVICIOS;C1:6695:Diesel B5 S-50,GASOHOL 90 PLUS,GASOHOL 95 PLUS ;;;;;;;;;;8695;19/11/2013;INDEFINIDO;ANTONIO ZOSIMO ESPINOZA FLORES;0
2034;201800183353;139477;139477-050-081118;10023924302;VICTOR VILCA PEÑALOZA ;AV. CAMINACA S/N;PUNO;SAN ROMAN;JULIACA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5300:Diesel B5 S-50 ;C1:2650:GASOHOL 84 PLUS ;C1:2650:GASOHOL 90 PLUS ;;;;;;;;10600;8/11/2018;INDEFINIDO;VICTOR VILCA PEÑALOZA ;0
2035;202200035491;138968;138968-050-290322;20608843656;SERVICENTRO PACSI SOCIEDAD ANONIMA CERRADA;AV. FERROCARRIL S/N ESQUINA CON HEROES POPULARES, URB. SANTA MARÍA, MZ. Y, LOTE 11-B;PUNO;SAN ROMAN;JULIACA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3984:Diesel B5 S-50 ;C1:1990:GASOHOL 84 PLUS ;C1:1990:GASOHOL 90 PLUS ;C1:1990:GASOHOL 95 PLUS ;;;;;;;9954;29/03/2022;INDEFINIDO;HERMOSA MENDOZA GISELA DEL CARMEN;0
2036;202200184892;136930;136930-050-141022;10106820240;HUGO ARENAS VELASQUEZ ;AV. SESQUICENTENARIO Y JR. LOS ROSALES S/N;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:7968.35:Diesel B5 S-50 ;C1:2447.58:GASOHOL 90 PLUS C2:2447.58:Diesel B5 S-50 ;;;;;;;;;12863.51;14/10/2022;INDEFINIDO;HUGO ARENAS VELASQUEZ ;0
2037;201900112632;94916;94916-050-160719;20566060681;ESTACION DE SERVICIOS METRO S.A.C.;JR.CENTENARIO S/N, BARRIO LA PLAYA SIHUAS HISTORICO;ANCASH;SIHUAS;SIHUAS;ESTACIONES DE SERVICIOS;C1:4080:Diesel B5 S-50 ;C1:1000:GASOHOL 90 PLUS ;C1:1000:GASOHOL 95 PLUS ;C1:4080:Diesel B5 S-50 ;C1:1495:GASOHOL 90 PLUS ;;;;;;11655;16/07/2019;INDEFINIDO;MISAEL ANASTACIO ALEJOS ROMERO;0
2038;202200154539;9358;9358-050-190922;10440617510;ROSMILA ENMA INGA MACHUCA;AV. 7 DE JUNIO Nº 768 - 770. MZ 16, LOTE O;JUNIN;SATIPO;PANGOA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5000:GASOHOL 90 PLUS ;C1:5000:Diesel B5 S-50 ;;;;;;;;;10000;12/09/2022;19/09/2023;ROSMILA ENMA INGA MACHUCA;240
2039;201200220921;43234;43234-050-221212;20491019370;SUPER SERVICENTRO SEÑOR DE CCOYLLORITTI S.R.L. ;JR. JUNÍN N° 1860 Y LA CALLE RAMÓN CASTILLO Y LA CALLE IGNACIO MERINO S/N.;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;ESTACIONES DE SERVICIOS;C1:3300:GASOLINA 84 C2:3300:GASOLINA 90 ;C1:6600:GASOLINA 84 ;C1:6600:Diesel B5 S-50 ;C1:6600:Diesel B5 S-50 ;;;;;;;26400;22/12/2012;INDEFINIDO;ALEJO QUISPE LAURA;0
2040;202300090895;21755;21755-050-260423;20610555897;GLOBALCORP EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;AV. CORONEL PARRA N° 2190;JUNIN;HUANCAYO;PILCOMAYO;ESTACIONES DE SERVICIOS;C1:6500:SIN PRODUCTO ;C1:10500:Diesel B5 S-50 ;C1:6500:GASOHOL REGULAR ;C1:6500:GASOHOL PREMIUM ;;;;;;;30000;24/04/2023;INDEFINIDO;ARROYO CONTRERAS JEHISSON MATT;0
2041;201900190163;147835;147835-050-191119;10269536484;PEDRO VALLADARES ALVAREZ;CA. UNION S/N ZONA LLUCHUBAMBA (REF. CRUCE CON CA. GASPAR MANTILLA);CAJAMARCA;CAJABAMBA;SITACOCHA;ESTACIONES DE SERVICIOS;C1:3000:Diesel B5 S-50 ;C1:1500:GASOHOL 84 PLUS C2:1500:GASOHOL 90 PLUS ;;;;;;;;;6000;19/11/2019;INDEFINIDO;PEDRO VALLADARES ALVAREZ;0
2042;201700130452;19967;19967-050-160817;20520467344;TRANSERVIS PACIFICO S.A.C.;CALLE SAN MARTIN MZ. E3, LOTE 2 - EL DORADO;LIMA;LIMA;PUENTE PIEDRA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2000:GASOHOL 95 PLUS C2:4000:Diesel B5 S-50 ;C1:2000:GASOHOL 90 PLUS C2:4000:Diesel B5 S-50 ;;;;;;;;;12000;16/08/2017;INDEFINIDO;LILIAN SULY QUINTO LLALLICO;0
2043;201700048615;16744;16744-050-160417;20372554089;REPRESENTACIONES SANFLOR S.R.L.;AV. UNIVERSITARIA Y AV. GERARDO UNGER MZ. A, LOTES 1, 2, 47 Y SUB-LOTE 48 – URB. INDUSTRIAL INFANTAS III ETAPA;LIMA;LIMA;LOS OLIVOS;ESTACIONES DE SERVICIOS;C1:2000:GASOHOL 90 PLUS ;C1:2000:Diesel B5 S-50 ;C1:1000:GASOHOL 98 PLUS ;C1:1000:GASOHOL 95 PLUS ;C1:1000:GASOHOL 95 PLUS ;;;;;;7000;16/04/2017;INDEFINIDO;ROLANDO RENE MENDIETA VILLANUEVA;0
2044;201600099678;106020;106020-050-180716;20522877663;ESTACION DE SERVICIOS FECASA S.A.C;AV 200CON CALLE 32 MZ K LOTES 1Y 23.AA-HH JAIME JOSHIYAMA;PROV. CONST. DEL CALLAO;PROV. CONST. DEL CALLAO;CALLAO;ESTACIONES DE SERVICIOS;C1:4000:Diesel B5 S-50 ;C1:2000:GASOHOL 90 PLUS ;C1:2000:GASOHOL 95 PLUS ;;;;;;;;8000;13/07/2016;INDEFINIDO;FELIX CABRERA SANTIAGO;0
2045;202000053540;18379;18379-050-010520;20288544639;ESTACION DE SERVICIO UTCUBAMBA E.I.R.L.;AV. CHACHAPOYAS Nº 3510 - LA ESPERANZA;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:Diesel B5 S-50 ;C1:3600:GASOLINA 90 ;C1:2700:GASOLINA 84 ;C1:2000:GASOLINA 95 ;;;;;;;12300;1/05/2020;INDEFINIDO;SEGUNDO QUITERIO HERNANDEZ VASQUEZ;0
2046;201900101779;41993;41993-050-260619;20492192610;INVERSIONES MAMA OLGA S.A.C.;ESQ. DE LA AV. JOSE CARLOS MARIATEGUI N° 2510 CON LA CALLE 15 DE JUNIO;LIMA;LIMA;ATE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2000:GASOHOL 95 PLUS C2:2000:Diesel B5 S-50 ;C1:2000:GASOHOL 90 PLUS C2:2000:SIN PRODUCTO ;;;;;;;;;8000;26/06/2019;INDEFINIDO;WALTER RAUL ORELLANA ANDIA;0
2047;202300034044;163658;163658-050-200223;20604553742;GRUPO J&C FERNANDEZ S.A.C.;SECTOR PAMPACHULLA - VALLE VILCANOTA SUR;CUSCO;QUISPICANCHI;URCOS;ESTACIONES DE SERVICIOS;C1:5360:Diesel B5 S-50 ;C1:2710:GASOHOL 95 PLUS ;C1:2710:GASOHOL 98 PLUS ;C1:5360:GASOHOL 90 PLUS ;;;;;;;16140;20/02/2023;INDEFINIDO;JOSE CESAR FERNANDEZ BONIFACIO;0
2048;202100227875;18567;18567-050-081121;20503840121;REPSOL COMERCIAL S.A.C. ;AV. JOSE GALVEZ BARRENECHEA N° 520;LIMA;LIMA;SAN ISIDRO;ESTACIONES DE SERVICIOS;C1:12000:GASOHOL 98 PLUS ;C1:14000:GASOHOL 90 PLUS ;C1:12000:GASOHOL 95 PLUS ;C1:6000:Diesel B5 S-50 ;C1:6000:Diesel B5 S-50 ;C1:6000:SIN PRODUCTO ;;;;;56000;6/11/2021;INDEFINIDO;JOSÉ WALTER NOÉ CHINININ;0
2049;202200190339;130432;130432-050-041022;10403709994;EPIFANIA CASAVERDE ROCA;CARRETERA PICHARI - PUERTO ENE, PREDIO SANTA ISABEL - SECTOR MANTARO;CUSCO;LA CONVENCION;PICHARI;ESTACIONES DE SERVICIOS;C1:12000:GASOHOL 90 PLUS ;C1:12000:Diesel B5 S-50 ;C1:6000:GASOHOL 84 PLUS C2:6000:Diesel B5 S-50 ;;;;;;;;36000;4/10/2022;4/10/2023;EPIFANIA CASAVERDE ROCA;0
2050;201900193247;41728;41728-050-251119;20100111838;GRIFOS ESPINOZA S.A.;ESQ. AV. MICAELA BASTIDAS Y CALLE 8 MZ. I GRUPO 19 ;LIMA;LIMA;VILLA EL SALVADOR;ESTACIONES DE SERVICIOS;C1:8000:Diesel B5 S-50 ;C1:8000:GASOHOL 95 PLUS ;C1:4000:GASOHOL 90 PLUS C2:4000:GASOHOL 95 PLUS ;;;;;;;;24000;25/11/2019;INDEFINIDO;EUDOLIO FRANCISCO PONTE VILLANUEVA;0
2051;201500000025;113211;113211-050-080115;20531545142;GRIFO FLOTANTE SATELITE S.R.L.;CALLE ESPINTANA MZ D LOTE 20 URB. LOS MADEROS;LORETO;ALTO AMAZONAS;YURIMAGUAS;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2000:DIESEL B5 C2:2000:GASOLINA 84 C3:1000:GASOLINA 90 ;;;;;;;;;;5000;8/01/2015;INDEFINIDO;JORGE MIGUEL CORAL TUESTA;0
2052;1707425;15491;0017-EESS-15-2007;20514217361;F & R INVERSIONES Y PROYECTOS SAC;AV. VICTOR MALASQUEZ S/N SECTOR NUEVO PROGRESO, MZ. V, LOTES 130 Y 131;LIMA;LIMA;PACHACAMAC;ESTACIONES DE SERVICIOS;C1:8000:DIESEL 2 ;C1:4000:GASOLINA 90 ;C1:4000:SIN PRODUCTO ;C1:8000:GASOLINA 84 ;;;;;;;24000;31/10/2007;INDEFINIDO;ROJAS CAMPOS, JUAN MANUEL;0
2053;202200157979;122014;122014-050-190822;10430163529;MARCO EDISON MEJIA OCHOA ;CARRETERA CUSCO - QUILLABAMBA KM. 203, SECTOR HUAYOPATA RODEO S/N;CUSCO;LA CONVENCION;HUAYOPATA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3748:Diesel B5 S-50 ;C1:1514:GASOHOL 84 PLUS C2:1514:GASOHOL 90 PLUS ;;;;;;;;;6776;19/08/2022;19/08/2023;MARCO EDISON MEJIA OCHOA ;0
2054;201800138481;41707;41707-050-300818;20511995702;NEGOCIACION YA E.I.R.L.;AV. WIESSE, MZ. K-19, LOTE L-15 ;LIMA;LIMA;SAN JUAN DE LURIGANCHO;ESTACIONES DE SERVICIOS;C1:9000:Diesel B5 S-50 ;C1:7000:GASOHOL 90 PLUS ;C1:7000:GASOHOL 97 PLUS ;C1:7000:GASOHOL 95 PLUS ;;;;;;;30000;30/08/2018;INDEFINIDO;EVA JESUS LINDO ZARATE;0
2055;201600139289;33885;33885-050-270916;10277213708;MARCOS SALVADOR FLORES CALVAY;CARRETERA OLMOS-CORRAL QUEMADO KM 70+400 CASERIO 81 ;CAJAMARCA;JAEN;SAN FELIPE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2800:GASOHOL 90 PLUS ;C1:2800:DIESEL B5,Diesel B5 S-50 ;;;;;;;;;5600;27/09/2016;INDEFINIDO;MARCOS SALVADOR FLORES CALVAY;0
2056;201500113729;111025;111025-050-150915;20529260921;MULTISERVICIOS LIM. TRANSPOR S.A.C. ;CARRETERA CAMINO A HUARAZ - SAN JUAN DE TUNAN;LIMA;BARRANCA;PARAMONGA;ESTACIONES DE SERVICIOS;C1:3000:DIESEL B5 ;C1:1000:GASOHOL 95 PLUS ;C1:1000:GASOHOL 90 PLUS ;C1:1000:GASOHOL 97 PLUS ;;;;;;;6000;2/09/2015;INDEFINIDO;LOBERTINO ISIDRO MATOS ;0
2057;201600055420;19943;19943-050-210416;20477779922;L. DACRUZ SERVIS A & D S.R.L.;AV. METROPOLITANA MZ. J LOTE 42 B URB. TILDA;LIMA;LIMA;ATE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:GASOHOL 95 PLUS ;C1:4000:GASOHOL 90 PLUS ;C1:4000:Diesel B5 S-50 ;C1:3000:SIN PRODUCTO ;;;;;;;14000;21/04/2016;INDEFINIDO;LIDIA ALICIA CRUZ PALOMINO;0
2058;202200204413;127237;127237-050-171122;20601046157;ESTACION DE SERVICIOS FAMILIA PALOMINO E.I.R.L.;AV. MARGINAL Y CALLE N° 2 -MZ. E, LOTE 1,2,3,4 - C.P. ALTO KIATARI;JUNIN;SATIPO;PANGOA;ESTACIONES DE SERVICIOS;C1:6000:Diesel B5 S-50 ;C1:3000:GASOHOL 90 PLUS C2:1700:GASOHOL 84 PLUS C3:1300:GASOHOL 97 PLUS ;;;;;;;;;12000;17/11/2022;INDEFINIDO;ELSA MENCIA CASTRO GALINDO;240
2059;202100086962;155915;155915-050-200821;20603619031;HERKA SOLUCIONES E.I.R.L.;FUNDO SAN FRANCISCO ROSADO Y LAS FLORES, PAGO DE CULCHAPAMPA;AREQUIPA;AREQUIPA;CHARACATO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:1135:GASOHOL 97 PLUS ;C1:3996:Diesel B5 S-50 ;C1:1325:GASOHOL 95 PLUS ;C1:3566:GASOHOL 90 PLUS ;;;;;;;10022;20/08/2021;INDEFINIDO;DELIA RAYMUNDA HUACHANI CONDORI;0
2060;202200149108;17866;17866-050-090822;20175642341;ESTACION DE SERVICIOS SAN JOSE S.A.C.;KM. 98.20 AUTOPISTA PANAMERICANA SUR;LIMA;CAÑETE;ASIA;ESTACIONES DE SERVICIOS;C1:5000:GASOHOL 90 PLUS ;C1:5000:GASOHOL 98 PLUS ;C1:5000:GASOHOL 95 PLUS ;C1:5000:Diesel B5 S-50 ;;;;;;;20000;9/08/2022;INDEFINIDO;GUNTER MARTIN CASTILLO GALLO;720
2061;201200152888;97847;97847-050-200812;10408411497;JOSE LUIS FLORES PAZ;FRACCION DE LA PARCELA N° 6 UNIDAD CATASTRAL N° 30007 SECTOR DOS DE MAYO .;MADRE DE DIOS;TAMBOPATA;INAMBARI;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5265:GASOLINA 84 ;C1:7285:Diesel B5 S-50 ;C1:7290:Diesel B5 S-50 ;C1:7286:Diesel B5 S-50 ;;;;;;;27126;20/08/2012;INDEFINIDO;JOSE LUIS FLORES PAZ;0
2062;201200175787;98401;98401-050-091012;17350467475;VILLANUEVA ROJAS MARTINES;COMUNIDAD SARAYACU MZ. C LOTE 08 ESQUINA AV. SARAYACU CON JR. CARHUAPAY;MADRE DE DIOS;TAMBOPATA;INAMBARI;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5000:Diesel B5 S-50 ;C1:5000:Diesel B5 S-50 ;;;;;;;;;10000;9/10/2012;INDEFINIDO;VILLANUEVA ROJAS MARTINES;0
2063;201400123230;6915;6915-050-240914;20109980855;GRIFO DENNIS S.A.C.;AV.TUPAC AMARU N° 3590. AA.HH EL PROGRESO;LIMA;LIMA;CARABAYLLO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:GASOHOL 90 PLUS ;C1:3000:Diesel B5 S-50 ;C1:4000:GASOHOL 95 PLUS ;C1:6600:Diesel B5 S-50 ;;;;;;;16600;24/09/2014;INDEFINIDO;ERROL FRANCISCO ALIAGA RIOS;0
2064;202300052730;7128;7128-050-270423;10100594663;FERRUCCI MONTOYA FIORELLA GRACE;ESQ. GRAU Y EL SOL S/N.;LIMA;LIMA;BARRANCO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:GASOHOL REGULAR ;C1:2500:GASOHOL PREMIUM ;C1:3000:GASOHOL PREMIUM ;C1:3000:Diesel B5 S-50 ;;;;;;;12500;27/04/2023;INDEFINIDO;FIORELLA GRACE FERRUCCI MONTOYA;0
2065;202000056963;17882;17882-050-150520;10338261328;CRESENCIO BARRIOS CORREA;AV. CHACHAPOYAS N° 1030 (SECTOR GONCHILLO);AMAZONAS;UTCUBAMBA;BAGUA GRANDE;ESTACIONES DE SERVICIOS;C1:9178:Diesel B5 S-50 ;C1:6611:GASOLINA 90 C2:2491:GASOLINA 84 ;C1:1764:GASOLINA 95 ;;;;;;;;20044;15/05/2020;INDEFINIDO;CRESENCIO BARRIOS CORREA;0
2066;1567837;15719;0014-GRIF-08-2003;20527325570;GRIFO SANTA CRUZ E.I.R.L.;CARRETERA PATAPATA KM. 128;CUSCO;CANCHIS;SICUANI;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2500:SIN PRODUCTO ;C1:2500:GASOLINA 84 ;C1:2500:DIESEL 2 ;;;;;;;;7500;3/10/2005;INDEFINIDO;RODRIGUEZ SUYO, DORIS;0
2067;202300088022;14483;14483-050-300423;20490776452;PETRO ROYAL SOCIEDAD ANONIMA CERRADA - PETRO ROYAL S.A.C.;AV. CUSCO S/N, A MANO IZQUIERDA DE LAS REVISIONES TECNICAS;CUSCO;CUSCO;SAYLLA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:Diesel B5 S-50 ;C1:3000:GASOHOL REGULAR ;;;;;;;;;7000;30/04/2023;INDEFINIDO;NELI ORTIZ LUQUE;0
2068;201700195914;17887;17887-050-221117;10278514876;JUSTO PASTOR ARIAS ABARCA;AV. MARIANO MELGAR N° 250;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;ESTACIONES DE SERVICIOS;C1:7500:Diesel B5 S-50 ;C1:6500:GASOHOL 90 PLUS ;C1:1000:GASOHOL 84 PLUS ;C1:1000:GASOHOL 84 PLUS ;;;;;;;16000;22/11/2017;INDEFINIDO;JUSTO PASTOR ARIAS ABARCA;0
2069;202300080580;160684;160684-050-190423;20603966172;SERVICIOS GENERALES ALTO HUALLAGA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;ESQ. PROLONGACIÓN SÁNCHEZ CERRO CON JR. LAOS S/N-MZ. 22-LT. 04 SECTOR SANGAPILLA I;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;ESTACIONES DE SERVICIOS;C1:9900:GASOHOL REGULAR ;C1:9900:Diesel B5 S-50 ;;;;;;;;;19800;19/04/2023;19/04/2024;ROJAS RAFAEL HERMITANIO;0
2070;201900103075;144735;144735-050-280619;20604859175;GRIFOS SAN PETRUS II EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;AV. MODESTO BORDA APAZA S/N MZ.G LT.01 URB. SANTO DOMINGO I ETAPA;PUNO;SAN ROMAN;JULIACA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:9878:Diesel B5 S-50 ;C1:3951:GASOHOL 90 PLUS ;C1:3951:GASOHOL 84 PLUS ;;;;;;;;17780;28/06/2019;INDEFINIDO;MARISOL ELSA APAZA VALENCIA ;0
2071;202300116398;129024;129024-050-150523;20601162068;SERVICENTRO SAN MIGUEL ARCANGEL II E.I.R.L.;CARRETERA INTEROCEANICA JULIACA - PUERTO MALDONADO, KM. 298;PUNO;CARABAYA;SAN GABAN;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5345:GASOHOL PREMIUM ;C1:5345:GASOHOL REGULAR ;C1:7350:Diesel B5 S-50 ;C1:7350:Diesel B5 S-50 ;C1:7350:Diesel B5 S-50 ;C1:7350:Diesel B5 S-50 ;;;;;40090;15/05/2023;15/05/2024;AURELIANO FRANCISCO DONAIRES OROSCO;0
2072;201800111061;37415;37415-050-140718;20105892072;AUTOCENTRO FERREÑAFE S.A.;AV. ANDRES AVELINO CACERES N°550;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6000:GASOHOL 90 PLUS ;C1:6000:GASOHOL 84 PLUS ;C1:6000:Diesel B5 S-50 ;C1:4000:Diesel B5 S-50 C2:4000:GASOHOL 95 PLUS ;;;;;;;26000;14/07/2018;INDEFINIDO;VICTOR OSCAR FUENTES SALAZAR;0
2073;202300053798;15406;15406-050-090323;10205788340;WILBER IGNACIO PALACIOS GAMARRA;CARRETERA MARGINAL SATIPO KM. 2.5;JUNIN;SATIPO;RIO NEGRO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6600:GASOHOL REGULAR ;C1:6600:Diesel B5 S-50 ;C1:6600:Diesel B5 S-50 ;C1:2600:GASOHOL PREMIUM C2:2600:SIN PRODUCTO ;;;;;;;25000;9/03/2023;INDEFINIDO;WILBER IGNACIO PALACIOS GAMARRA;0
2074;201700207040;45670;45670-050-121217;20505967616;EMPRESA HUPESA S.A.C.;AV. MARISCAL OSCAR R. BENAVIDES (AUTOPISTA SAN VICENTE - IMPERIAL), SECTOR EL CHILCAL U.C. 06620 PARCELA 1, SUB LOTE A;LIMA;CAÑETE;SAN VICENTE DE CAÑETE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3095:GASOHOL 90 PLUS ;C1:3095:Diesel B5 S-50 ;C1:904:GASOHOL 95 PLUS ;;;;;;;;7094;12/12/2017;INDEFINIDO;HUGO PEDRO SAMANIEGO ALVAREZ;0
2075;202000090333;147258;147258-050-040820;10236732130;ALEJANDRO GUTIERREZ QUILCA;AV. TAYACAJA LOTE 2, MZ B1 – CENTRO POBLADO PAZOS;HUANCAVELICA;TAYACAJA;PAZOS;ESTACIONES DE SERVICIOS;C1:2000:Diesel B5 S-50 C2:2000:GASOHOL 90 PLUS ;;;;;;;;;;4000;4/08/2020;INDEFINIDO;ALEJANDRO GUTIERREZ QUILCA;720
2076;1788185;8745;0005-EESS-11-2001;10221848999;CARLOS NICOLAS ONCEBAY ROMANI;AV. GRAU S/N;ICA;PALPA;PALPA;ESTACIONES DE SERVICIOS;C1:2800:GASOLINA 90 ;C1:4800:GASOLINA 84 ;C1:5000:DIESEL 2 ;;;;;;;;12600;30/05/2008;INDEFINIDO;ONCEBAY ROMANÃ, CARLOS NICOLÃS;0
2077;201800085911;127937;127937-050-240518;20603156731;ESTACION DE SERVICIOS TRES DE MAYO S.R.L.;CARRETERA INTEROCEANICA CUSCO-CAMANTI, A 2 KM. DEL POBLADO DE CAMANTI;CUSCO;QUISPICANCHI;CAMANTI;ESTACIONES DE SERVICIOS;C1:10250:Diesel B5 S-50 ;C1:10600:Diesel B5 S-50 ;C1:5300:GASOHOL 84 PLUS C2:5300:GASOHOL 90 PLUS ;;;;;;;;31450;24/05/2018;INDEFINIDO;WILBERT GARCIA MIRANDA ;0
2078;202100028599;154481;154481-050-030521;20530559824;GRIFOS MONTERREY S.C.R.L.;CARRETERA HUARAZ - CASMA - KM. 143 - SECTOR PONGOR;ANCASH;HUARAZ;INDEPENDENCIA;ESTACIONES DE SERVICIOS;C1:6000:Diesel B5 S-50 ;C1:3000:Diesel B5 S-50 ;C1:3000:GASOHOL 90 PLUS ;C1:3000:GASOHOL 95 PLUS ;C1:3000:GASOHOL 97 PLUS ;;;;;;18000;3/05/2021;INDEFINIDO;OMAR SANTORO GRANADOS VEGA;0
2079;202200147104;135778;135778-050-150822;10277540326;GUEVARA MEGO ELMER;CARRETERA BAGUA - EL MILAGRO KM 3 + 500;AMAZONAS;BAGUA;LA PECA;ESTACIONES DE SERVICIOS;C1:2427:Diesel B5 S-50 C2:1726:Diesel B5 S-50 ;C1:1852:GASOLINA 90 C2:1834:GASOLINA 84 ;;;;;;;;;7839;15/08/2022;INDEFINIDO;GUEVARA MEGO ELMER;0
2080;201900168271;60738;60738-050-161019;20603944985;MULTISERVICIOS GRIFO VIRGEN ASUNTA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;SECTOR PALACIO PAMPA VIA CUSCO - ABANCAY KM. 78;CUSCO;ANTA;LIMATAMBO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:1000:GASOHOL 95 PLUS ;C1:5400:Diesel B5 S-50 ;C1:1000:GASOHOL 90 PLUS ;;;;;;;;7400;16/10/2019;INDEFINIDO;CRISANTO SERRANO PALOMINO ;0
2081;201700079815;9543;9543-050-280517;20285620636;ESTACION DE SERVICIO Y GASOCENTRO LA PERRICHOLI S.R.L.;JR. HUALLAYCO N° 1772;HUANUCO;HUANUCO;HUANUCO;ESTACIONES DE SERVICIOS;C1:6000:GASOHOL 90 PLUS ;C1:8000:GASOHOL 97 PLUS ;C1:6000:Diesel B5 S-50 ;C1:4000:Diesel B5 S-50 C2:2000:SIN PRODUCTO ;;;;;;;26000;28/05/2017;INDEFINIDO;TEODOMIRO SANCHEZ RAMIREZ;480
2082;202000056061;8385;8385-050-120520;20479548944;H Y Z NEGOCIACIONES Y SERVICIOS E.I.R.L.;INTERSECCION JR. HUAYABAMBA Y JR. 1RO DE NOVIEMBRE;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;ESTACIONES DE SERVICIOS;C1:3000:Diesel B5 S-50 ;C1:3000:GASOLINA 90 ;C1:700:GASOLINA 95 ;;;;;;;;6700;12/05/2020;INDEFINIDO;CESAR AUGUSTO HUAMAN JURADO;0
2083;201900178225;16028;16028-050-071119;20503840121;REPSOL COMERCIAL S.A.C.;AV. SAMUEL ALCAZAR N° 801;LIMA;LIMA;RIMAC;ESTACIONES DE SERVICIOS;C1:8000:Diesel B5 S-50 ;C1:4000:GASOHOL 95 PLUS C2:4000:GASOHOL 98 PLUS ;C1:4000:GASOHOL 90 PLUS C2:4000:SIN PRODUCTO ;;;;;;;;24000;7/11/2019;INDEFINIDO;VICTOR GONZALO CASTILLO OVIEDO;0
