No,EXPEDIENTE,CODIGO OSINERGMIN,REGISTRO,RUC,RAZON SOCIAL,DIRECCION OPERATIVA,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO DE ESTABLECIMIENTO,TANQUE 1,TANQUE 2,TANQUE 3,TANQUE 4,TANQUE 5,TANQUE 6,TANQUE 7,TANQUE 8,TANQUE 9,TANQUE 10,CAP.TOTAL CL (gln),FEC. EMISION,TÉRMINO DE VIGENCIA,REPRESENTANTE,GLP EN CILINDROS (kg),lat,lng
262,202200188873,123318,123318-050-261022,10073342436,ROSANA S. ORDINOLA PUENTE,AV. SAN FRANCISCO S/N - CARRETERA SANTA ROSA - SAN FRANCISCO,AYACUCHO,LA MAR,SANTA ROSA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:Diesel B5 S-50 ,C1:6000:GASOHOL 90 PLUS ,,,,,,,,,12000.0,26/10/2022,26/10/2023,ROSANA S. ORDINOLA PUENTE,0,-12.6553501,-73.7640738
263,202200271708,103248,103248-050-050123,10473849866,PEÑA CORDOVA CARMEN,JR. INDEPENDENCIA ESQUINA CON JR. APURIMAC,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,ESTACIONES DE SERVICIOS,C1:3000:Diesel B5 S-50 ,C1:3000:GASOLINA 84 ,C1:3000:GASOLINA 90 ,C1:3000:GASOLINA 90 ,,,,,,,12000.0,5/01/2023,INDEFINIDO,PEÑA CORDOVA CARMEN,0,-6.0419882,-76.97006689999999
264,202200029345,44369,44369-050-280222,20484182796,ESTACION DE SERVICIOS SALAZAR E.I.R.L.,KM. 1090 CARETERA PANAMERICANA NORTE URB. LUIS NEGREIROS ,PIURA,TALARA,PARIÑAS,ESTACIONES DE SERVICIOS,C1:3000:GASOHOL 95 PLUS ,C1:3000:GASOHOL 90 PLUS ,C1:6500:Diesel B5 S-50 ,C1:6500:SIN PRODUCTO ,,,,,,,19000.0,28/02/2022,INDEFINIDO,CARLOS HUMBERTO SALAZAR YOVERA,0,-4.5210296,-81.2036633
265,202300100046,131988,131988-050-040523,20533254838,GRUPO DELGADO VELARDE EIRL,ASOCIACIÓN DE VIVIENDA ARTESANOS PAMPAS DE CHEN CHEN MZA. S LOTE 7A SECTOR A-8,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:9000:Diesel B5 S-50 ,C1:3000:GASOHOL PREMIUM ,C1:3000:GASOHOL REGULAR ,C1:3000:GASOHOL REGULAR ,,,,,,,18000.0,4/05/2023,INDEFINIDO,RENZO EDILBERTO DELGADO SOAÑA,0,-17.1845222,-70.8950943
266,201900032794,34975,34975-050-270219,20498452940,SERVICENTROS MIGUEL GRAU S.R.L.,"AV. MIGUEL GRAU ESQUINA CON CALLE LOS ALPES, PP.JJ. MIGUEL GRAU, MZ 1, LOTE 24A, ZONA B",AREQUIPA,AREQUIPA,PAUCARPATA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2500:GASOHOL 90 PLUS ,C1:4060:Diesel B5 S-50 ,C1:1500:GASOHOL 95 PLUS ,,,,,,,,8060.0,27/02/2019,INDEFINIDO,WALTER BENITO SALAZAR CHIRIO,0,-16.4101156,-71.495145
267,202100167956,155863,155863-050-050821,20487745635,ESTACIONES DE SERVICIOS OCAÑA S.A.C.,INTERSECCION AV. CIRCUNVALACION OESTE Y CALLE AREQUIPA MZ. B LOTE 1 - HAB. URBANA SAN IGNACIO DE LOYOLA,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,ESTACIONES DE SERVICIOS,C1:6000:Diesel B5 S-50 ,C1:6000:GASOHOL 84 PLUS ,C1:6000:GASOHOL 90 PLUS ,C1:6000:GASOHOL 95 PLUS ,,,,,,,24000.0,5/08/2021,INDEFINIDO,MARIA YOJANA OCAÑA GUERRERO,0,-5.147423499999999,-79.0049918
268,201900202573,62608,62608-050-191219,20605486844,LUZ & MELCH ASOCIADOS S.R.L.,"CARRETERA PANAMERICANA SUR KM 702 - ASENTAMIENTO HUMANO LA FLORIDA MZ. 107, LOTE 01",AREQUIPA,CARAVELI,ATICO,ESTACIONES DE SERVICIOS,C1:3100:GASOHOL 90 PLUS ,C1:900:GASOHOL 95 PLUS ,C1:3100:Diesel B5 S-50 ,C1:6238:Diesel B5 S-50 ,,,,,,,13338.0,6/12/2019,INDEFINIDO,YENY JESUS ORTEGA PADILLA,0,-16.228605,-73.6092411
269,201800169079,14481,14481-050-181018,20317491744,SERVIMAS GRIFO E.I.R.L.,PROLONGACION AV. DE LA CULTURA Nº2338 - B- SANTUTIS CHICO,CUSCO,CUSCO,SAN SEBASTIAN,ESTACIONES DE SERVICIOS,C1:8000:GASOHOL 90 PLUS ,C1:4000:GASOHOL 95 PLUS C2:4000:GASOHOL 97 PLUS ,C1:8000:Diesel B5 S-50 ,,,,,,,,24000.0,18/10/2018,INDEFINIDO,LUZ AMPARO MUJICA RECHARTE ,0,-13.5297698,-71.9147541
270,201800134338,14457,14457-050-171018,10282935789,FREDDY FORTUNATO DE LA CRUZ GARCIA,AV. MARISCAL CACERES 322,AYACUCHO,HUAMANGA,CARMEN ALTO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:GASOHOL 95 PLUS ,C1:6000:Diesel B5 S-50 ,C1:6000:GASOHOL 90 PLUS ,,,,,,,,18000.0,11/09/2018,INDEFINIDO,FREDDY FORTUNATO DE LA CRUZ GARCIA,0,-13.1763286,-74.22395279999999
271,202300030759,126554,126554-050-120323,20610318747,ESTACION DE SERVICIOS MARY ESTEFANY S.R.L.,CARRETERA CHACHAPOYAS - LEYMEBAMBA - CP. YERBABUENA ,AMAZONAS,CHACHAPOYAS,LA JALCA,ESTACIONES DE SERVICIOS,C1:2828:Diesel B5 S-50 ,C1:1882:GASOLINA REGULAR C2:941:GASOLINA PREMIUM ,,,,,,,,,5651.0,12/03/2023,INDEFINIDO,MARIELA AMPARO RAMOS JALCA,0,-6.4888019,-77.8173505
272,202200211999,161201,161201-050-261022,20448516017,JOSE JOSE SETRACONS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,"AV. TIQUILLACA N° 1221 Y 1223 MZ. “A” LOTES 02 Y 17, CENTRO POBLADO ALTO PUNO",PUNO,PUNO,PUNO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2500:GASOHOL 84 PLUS ,C1:2500:GASOHOL 90 PLUS ,C1:4500:GASOHOL 95 PLUS ,C1:4498:Diesel B5 S-50 ,C1:9193:Diesel B5 S-50 ,,,,,,23191.0,26/10/2022,INDEFINIDO,TIPULA VARGAS JOSE LUIS,0,-15.8215438,-70.0339387
273,202300057904,118862,118862-050-290323,20600809629,ESTACION DE SERVICIOS PETRO SELVA S.A.C.,CASERÍO SAN JUAN DE PORONGO S/N (REF. SUMINISTRO 126379),SAN MARTIN,TOCACHE,UCHIZA,ESTACIONES DE SERVICIOS,C1:6000:Diesel B5 S-50 ,C1:3000:GASOHOL PREMIUM C2:3000:GASOHOL REGULAR ,,,,,,,,,12000.0,29/03/2023,INDEFINIDO,DIAZ DIAZ FERMIN HERIBERTO,720,-8.3309154,-76.3421723
274,202200253811,18330,18330-050-061222,20452417694,LA ESPERANZA S.A.,ESQ. DE CUTERVO Y GERONIMO DE CABRERA,ICA,ICA,ICA,GRIFO VIA PUBLICA,C1:1000:GASOHOL 95 PLUS ,C1:4000:GASOHOL 84 PLUS ,C1:4000:GASOHOL 90 PLUS ,C1:4000:Diesel B5 S-50 ,,,,,,,13000.0,6/12/2022,INDEFINIDO,ADRIAN PAULINO SALCEDO LAGOS,0,-14.071354,-75.7243915
275,1466625,90826,90826-050-2011,20490437593,GRIFO CHANCAYANA S.A.C.,"CARRETERA PUNKIRI CHICO-BOCA COLORADO, KM. 36.5, MARGEN IZQUIERDO",MADRE DE DIOS,MANU,MADRE DE DIOS,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:5345:DIESEL B5 ,C1:5356:DIESEL B5 ,C1:3995:GASOLINA 84 ,,,,,,,,14696.0,3/02/2011,INDEFINIDO,RENATO TAPIA CANDIA,0,-12.6190296,-70.39347889999999
276,202100072892,8289,8289-050-210421,20551184006,GRIFOS JUAN DIEGO S.C.R.L.,AV. BATANGRANDE N° 398 U.V. SEÑOR DE LA JUSTICIA,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3200:GASOHOL 90 PLUS ,C1:3200:Diesel B5 S-50 ,C1:1457:Diesel B5 S-50 ,,,,,,,,7857.0,21/04/2021,INDEFINIDO,OSCAR YDROGO NUÑEZ,0,-6.628639199999999,-79.7853761
277,202200017937,20072,20072-050-090322,20602251803,OMP PETRONEGOCIACIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,KM. 5.042 CARRETERA PUNO - JULIACA,PUNO,PUNO,PUNO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2700:GASOHOL 95 PLUS ,C1:4900:Diesel B5 S-50 ,C1:2700:GASOHOL 90 PLUS ,,,,,,,,10300.0,9/03/2022,INDEFINIDO,OSCAR UBALDO MEDINA PACORI ,720,-15.5052967,-70.1243451
278,202000128582,106586,106586-050-230920,10447677020,MARTINEZ MAMANI FRIDA AYDE,AV. JULIACA S/N,PUNO,AZANGARO,SAMAN,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:1975:GASOHOL 84 PLUS ,C1:3951:Diesel B5 S-50 ,,,,,,,,,5926.0,23/09/2020,INDEFINIDO,MARTINEZ MAMANI FRIDA AYDE,0,-15.2924572,-70.0168186
279,202100020429,21386,21386-050-080321,20603782250,EL OLAM COMPAÑÍA OPERADORA DE SERVICIOS MÚLTIPLES SOCIEDAD ANONIMA CERRADA,AV. JUAN SANTOS ATAHUALPA S/N,JUNIN,TARMA,TARMA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4000:GASOHOL 95 PLUS ,C1:4000:GASOHOL 90 PLUS ,C1:4000:Diesel B5 S-50 ,C1:4000:SIN PRODUCTO ,,,,,,,16000.0,3/03/2021,INDEFINIDO,JULCARIMA VENTOCILLA ALEX ANGEL,720,-11.411375,-75.6848612
280,202300073553,166544,166544-050-150423,20606888296,ESTACIONES SUR ANDINA S.R.L.,COMUNIDAD CAMPESINA DE ISPACAS BARRO CHAUPI CALLES 5 DE AGOSTO S/N MZ P LOTE 4,AREQUIPA,CONDESUYOS,YANAQUIHUA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:1148:Diesel B5 S-50 ,C1:1000:GASOHOL REGULAR C2:1000:GASOHOL PREMIUM ,,,,,,,,,3148.0,15/04/2023,INDEFINIDO,SEGUNDO JOSE LAZARO ALVAREZ,0,-15.7583145,-72.91957210000001
281,202000017140,19975,19975-050-210220,20551112781,GRUVENI S.R.L.,"INTERSECCION AV. CIRCUNVALACION Y CALLE V. MZ. D, LOTES. 3 Y 4, COOP. DE VIVIENDA LA UNION",LIMA,LIMA,SAN JUAN DE LURIGANCHO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:Diesel B5 S-50 ,C1:3500:GASOHOL 90 PLUS ,C1:1750:GASOHOL 97 PLUS ,C1:1750:GASOHOL 95 PLUS ,,,,,,,13000.0,21/02/2020,INDEFINIDO,JOSABETH ELIANA MARCELO MOTTA,0,-12.0453337,-77.062733
282,202200169092,164515,164515-050-050922,10405295445,CURO QUISPE IRMA FLAVIA,AV. JULIACA N° 1756 CON JR. SAN SALVADOR S/N,PUNO,SAN ROMAN,JULIACA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:5269:Diesel B5 S-50 ,C1:3951:GASOHOL 84 PLUS ,C1:3951:GASOHOL 90 PLUS ,,,,,,,,13171.0,5/09/2022,INDEFINIDO,CURO QUISPE IRMA FLAVIA,0,-15.5048886,-70.1127207
283,202000030243,7362,7362-050-250220,20605809686,GRIFOS ESSA PUCALLPA S.A.C.,AV. FEDERICO BASADRE Nº 298-AGUAYTÍA,UCAYALI,PADRE ABAD,PADRE ABAD,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:9000:GASOLINA 90 ,C1:8000:SIN PRODUCTO ,C1:6000:DIESEL B5 ,,,,,,,,23000.0,25/02/2020,INDEFINIDO,ELSA ESPINOZA ORIHUELA DE SALAVERRY,0,-9.0511697,-75.5157945
284,202000027524,114030,114030-050-180220,20602544002,COMPAÑIA OPERADORA DE LA SELVA S.A.,JR. UNION MZ A LOTES 01 Y 02 AA.HH MARGINAL UCAYALI (ESQUINA JR. UNION CON ANTIGUA CARRETERA A YARINACOCHA),UCAYALI,CORONEL PORTILLO,YARINACOCHA,ESTACIONES DE SERVICIOS,C1:3000:GASOHOL 95 PLUS C2:3000:GASOLINA 90 ,C1:3000:GASOLINA 90 C2:3000:DIESEL B5 ,,,,,,,,,12000.0,18/02/2020,INDEFINIDO,MARLY PATRICIA RENGIFO RIOS ,0,-8.3975671,-74.5430218
285,202000116917,7021,7021-050-030920,20558258404,SERVICENTRO LADI E.I.R.L.,CARRETERA PANAMERICANA SUR KM. 825,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4000:Diesel B5 S-50 ,C1:4000:Diesel B5 S-50 ,C1:4000:GASOHOL 95 PLUS ,C1:4000:GASOHOL 90 PLUS ,C1:4000:SIN PRODUCTO ,,,,,,20000.0,3/09/2020,INDEFINIDO,ELISA ELSA CARDENAS TAMO,0,-16.589786,-72.7392583
286,202100203136,101947,101947-050-280921,10248918280,ERNESTO AVELINO GUZMAN PANCORBO,CALLE PRINCIPAL MZ. D LT. 7 NUEVA EXPANSION URBANA PARTE ALTA,MADRE DE DIOS,MANU,HUEPETUHE,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4193:Diesel B5 S-50 ,C1:8200:Diesel B5 S-50 ,C1:8188:Diesel B5 S-50 ,C1:8188:Diesel B5 S-50 ,,,,,,,28769.0,28/09/2021,INDEFINIDO,ERNESTO AVELINO GUZMAN PANCORBO,0,-13.0258926,-70.6692655
287,202200182852,164810,164810-050-171022,20607652849,A & F SAYANY S.A.C.,CARRETERA JULIACA-CUSCO KM. 23+650 SECTOR SANTIAGO DE TUTUCACHI “AYRAMPUNI”,PUNO,LAMPA,CALAPUJA,ESTACIONES DE SERVICIOS,C1:9000:Diesel B5 S-50 ,C1:9000:Diesel B5 S-50 ,C1:4000:GASOHOL 95 PLUS ,C1:4000:GASOHOL 90 PLUS ,,,,,,,26000.0,17/10/2022,INDEFINIDO,POCCO PAREDES ABRAHAM ,0,-15.3136824,-70.2229286
288,202200156352,113909,113909-050-110822,20490676407,INVERSIONES CHINCHERO INTERNACIONAL SOCIEDAD ANONIMA CERRADA - INVERSIONES CHINCHERO INTERNACIONAL,"CARRETERA QUILLABAMBA-KITENI, CENTRO POBLADO PAMPA CONCEPCION",CUSCO,LA CONVENCION,ECHARATE,ESTACIONES DE SERVICIOS,C1:12000:Diesel B5 S-50 ,C1:5000:GASOHOL 90 PLUS ,C1:3100:GASOHOL 84 PLUS ,,,,,,,,20100.0,11/08/2022,11/08/2023,JUAN DE DIOS USCAMAYTA HUILLCA ,0,-12.7678937,-72.5782072
289,202100077646,108505,108505-050-030821,20490932501,SERVICIOS MULTIPLES SAMANEZ SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,A.P.V. JUAN VELAZCO ALVARADO MANZANA B LOTE 11-C.P. CHILLOROYA,CUSCO,CHUMBIVILCAS,LIVITACA,ESTACIONES DE SERVICIOS,C1:10511:Diesel B5 S-50 ,C1:5243:GASOHOL 95 PLUS ,C1:5220:GASOHOL 90 PLUS ,,,,,,,,20974.0,3/08/2021,INDEFINIDO,ABDON BACA SAMANEZ,480,-14.4952125,-71.77485159999999
290,201600134430,107481,107481-050-061216,20228985237,ESTACION DE SERVICIOS SAN JOSE ESPINAR- CUSCO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CENTRO POBLADO CHAYCHAPAMPA COMUNIDAD COLLANA VIA VELILLE ESPINAR KM. 1.9,CUSCO,CHUMBIVILCAS,VELILLE,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:10000:Diesel B5 S-50 ,C1:3000:GASOHOL 95 PLUS C2:4000:GASOHOL 90 PLUS ,C1:10000:Diesel B5 S-50 ,,,,,,,,27000.0,4/10/2016,INDEFINIDO,LUIS ALBERTO PEZO HUAYLLA,0,-14.7895845,-71.412125
291,202100026150,20983,20983-050-120221,20541487710,SURTIDORES E INVERSIONES MAX E.I.R.L.,AV. JUAN SANTOS ATAHUALPA S/N - URB. EL MILAGRO,JUNIN,CHANCHAMAYO,SAN RAMON,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:Diesel B5 S-50 ,C1:5300:Diesel B5 S-50 ,C1:2600:GASOHOL 90 PLUS ,C1:2600:GASOHOL 95 PLUS ,,,,,,,16500.0,12/02/2021,INDEFINIDO,MAXIMILIANO JOAQUIN ATAO CAJA,720,-11.1267005,-75.3628661
292,202200132952,33884,33884-050-150822,20609640333,INVERSIONES D'CEVALLOS S.R.L.,CARRETERA FERNANDO BELAUNDE TERRY SUR KM. 60,SAN MARTIN,PICOTA,PICOTA,ESTACIONES DE SERVICIOS,C1:3800:Diesel B5 S-50 ,C1:3800:GASOLINA 84 ,C1:3800:GASOLINA 90 ,C1:1800:SIN PRODUCTO ,,,,,,,13200.0,15/08/2022,INDEFINIDO,NATHALIE TATIANA CEVALLOS DEL AGUILA ,0,-6.919096400000001,-76.33282299999999
293,202000168966,152758,152758-050-191120,20447996775,COOPERATIVA MINERA LOBO DE ORO LTDA.,"BARRIO INDEPENDENCIA MZ. B1 LOTE 1, CENTRO POBLADO ORIENTAL",PUNO,SANDIA,CUYOCUYO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6500:Diesel B5 S-50 ,C1:6500:Diesel B5 S-50 ,C1:2500:GASOHOL 90 PLUS ,,,,,,,,15500.0,19/11/2020,INDEFINIDO,PAYE RAMOS LIMNEO ODILON,0,-15.4731711,-70.11664859999999
294,202300051077,161366,161366-050-290323,20606539844,ESTACION DE SERVICIOS SOFIKAR E.I.R.L.,"AV. LA CONVENCIÓN S/N, SECTOR PALMA DE ORO MZ. “B”, LOTES 02, 03, 04 Y 05",CUSCO,LA CONVENCION,KIMBIRI,ESTACIONES DE SERVICIOS,C1:8045:Diesel B5 S-50 ,C1:8045:GASOHOL REGULAR ,C1:4015:GASOHOL PREMIUM C2:4015:Diesel B5 S-50 ,,,,,,,,24120.0,29/03/2023,29/03/2024,WILBER CONSTANTINO PAREDES CHUCHON,0,-12.6147749,-73.791449
295,202200059958,87637,87637-050-160422,10295930441,JESUS BERNABE LLOSA LUZA,MZ. C LT. 9 PUEBLO JOVEN SAN LUIS LA CANO,AREQUIPA,AREQUIPA,LA JOYA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:2634:Diesel B5 S-50 ,C1:1624:GASOHOL 90 PLUS C2:1010:GASOHOL 95 PLUS ,,,,,,,,,5268.0,16/04/2022,INDEFINIDO,JESUS BERNABE LLOSA LUZA,0,-16.4243944,-71.8203229
296,202100004990,151988,151988-050-170321,20524363977,EMPRESA FREE E.I.R.L.,PANAMERICANA NORTE KM 190+400 MT,LIMA,BARRANCA,SUPE,ESTACIONES DE SERVICIOS,C1:4500:Diesel B5 S-50 ,C1:1500:GASOHOL 90 PLUS C2:1500:GASOHOL 95 PLUS C3:1500:GASOHOL 98 PLUS ,,,,,,,,,9000.0,17/03/2021,INDEFINIDO,MANUEL VICTOR GARCIA VILCHEZ,0,-10.8328862,-77.6986939
297,201800200428,105094,105094-050-031218,20542808749,CORPORACION CHALAN DEL SUR S.R.L.,CALLE PRINCIPAL MZ. A LOTE O1 NUEVA EXPANSION URBANA - PARTE ALTA,MADRE DE DIOS,MANU,HUEPETUHE,ESTACIONES DE SERVICIOS,C1:5365:Diesel B5 S-50 ,C1:10701:Diesel B5 S-50 ,C1:10668:Diesel B5 S-50 ,,,,,,,,26734.0,3/12/2018,INDEFINIDO,AVELINA ADELA VARGAS CONTRERAS,720,-13.0258926,-70.6692655
298,201400111438,111255,111255-050-040914,20450636747,INVERSIONES FAMEVA SAC,CARRETERA ANDAHUAYLAS - ABANCAY KM 257+950,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3000:GASOHOL 84 PLUS ,C1:3000:GASOHOL 90 PLUS ,C1:3000:GASOHOL 95 PLUS ,C1:8000:DIESEL B5 ,,,,,,,17000.0,4/09/2014,INDEFINIDO,AUREA ROJAS PALOMINO,0,-13.6616684,-73.3767672
299,202200157582,123796,123796-050-220822,20535900800,EMPRESA DE TRANSPORTES Y SERVICIOS FALCON S.R.L.,AV. UNIVERSITARIA N° 100 – URB. SANTA ISABEL,LIMA,LIMA,CARABAYLLO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6000:Diesel B5 S-50 ,C1:6000:GASOHOL 95 PLUS ,C1:1500:GASOHOL 90 PLUS ,C1:4000:Diesel B5 S-50 ,,,,,,,17500.0,22/08/2022,INDEFINIDO,FRANK ALEXANDER FALCON FLORES,0,-11.8993815,-77.03876989999999
300,202200112454,163333,163333-050-200622,10424785739,MALDONADO ALVARADO JUANA INES,CARRETERA TARAPOTO YURIMAGUAS KM 86.95 CP MIGUEL GRAU,LORETO,ALTO AMAZONAS,YURIMAGUAS,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:6250:DIESEL B5 C2:6250:DIESEL B5 ,C1:12800:GASOLINA 84 ,C1:12800:GASOLINA 90 ,,,,,,,,38100.0,20/06/2022,INDEFINIDO,------------------,0,-6.0069082,-76.240192
301,202000055914,101573,101573-050-120520,20483803797,NORPETROL S.R.L.,ZONA INDUSTRIAL II MZ. V SUB LOTES 1B-5 Y 1B-6,PIURA,PAITA,PAITA,ESTACIONES DE SERVICIOS,C1:2000:GASOHOL 90 PLUS ,C1:2000:GASOHOL 95 PLUS ,C1:4000:Diesel B5 S-50 ,C1:4000:Diesel B5 S-50 ,,,,,,,12000.0,12/05/2020,INDEFINIDO,LOURDES VIVIANA LEIGH PEÑA,0,-5.0938488,-81.0962172
302,201600147552,64236,64236-050-191016,20450539032,ESTACION DE SERVICIOS PACIFICO S.A.C.,CARRETERA CUSCO URCOS - KM 1001 + 500,CUSCO,QUISPICANCHI,OROPESA,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4576:Diesel B5 S-50 ,C1:3206:GASOHOL 95 PLUS ,C1:3206:GASOHOL 90 PLUS ,,,,,,,,10988.0,19/10/2016,INDEFINIDO,YANQUIRIMACHI CENTENO WILLIAM,0,-13.5911578,-71.7885453
303,202200149705,128353,128353-050-240822,10408822179,EDITH PALACIOS TINOCO,SECTOR SIMPAPATA DEL CENTRO POBLADO DE SAN JOSE DE PARAISO (CARRETERA AYACUCHO JULCAMARCA KM. 30),AYACUCHO,HUAMANGA,AYACUCHO,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:1912:Diesel B5 S-50 C2:856:GASOHOL 90 PLUS ,,,,,,,,,,2768.0,24/08/2022,INDEFINIDO,EDITH PALACIOS TINOCO,0,-13.0769708,-74.2619042
304,202000055910,18412,18412-050-120520,10027450968,DOMINGUEZ MORANTE MOISES GERMAN,PANAMERICANA NORTE KM. 1061 - 1062,PIURA,PIURA,TAMBO GRANDE,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:3500:GASOHOL 84 PLUS ,C1:1500:GASOHOL 90 PLUS ,C1:2920:Diesel B5 S-50 ,,,,,,,,7920.0,12/05/2020,INDEFINIDO,DOMINGUEZ MORANTE MOISES GERMAN,0,-5.1117466,-80.703069
305,201900116846,144379,144379-050-250719,20529592419,INVERSIONES NANDO S.A.C.,CARRETERA CHICLAYO - CHONGOYAPE KM. 62+900 SECTOR JUANA RIOS ,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:5000:Diesel B5 S-50 ,C1:2500:GASOHOL 84 PLUS ,C1:2500:GASOHOL 90 PLUS ,C1:1500:GASOHOL 95 PLUS ,,,,,,,11500.0,25/07/2019,INDEFINIDO,JUAN HERNANDO PINEDO VASQUEZ,720,-6.7501393,-79.4794847
306,202200046461,133326,133326-050-090522,10181330088,HUAMANQUISPE ARTEAGA WALTER ANTENOR,MZ. 45 LOTE 07 AV. CIRO ALEGRÍA S/N BARRIO SAN SALVADOR (PARTIDA REGISTRAL Nº P30002136),LA LIBERTAD,SANCHEZ CARRION,CHUGAY,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:5000:Diesel B5 S-50 ,C1:3000:GASOHOL 90 PLUS ,,,,,,,,,8000.0,9/05/2022,INDEFINIDO,HUAMANQUISPE ARTEAGA WALTER ANTENOR,720,-7.8153199,-78.0412304
307,202100020939,143138,143138-050-040321,20607075817,GRUPO T&A S.A.C.,CARRETERA CHICHA - PAMPACHIRI,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,ESTACIONES DE SERVICIOS,C1:3000:Diesel B5 S-50 ,C1:3000:GASOHOL 90 PLUS ,,,,,,,,,6000.0,4/03/2021,INDEFINIDO,HELI RONALD TITO ASTOQUILCA,0,-14.1870933,-73.5442058
308,201600082035,95023,95023-050-060616,20510414455,INVERSIONES ESPINOZA Y ASOCIADOS S.A.C.,"AV. HUAYNA CAPAC ESQUINA CON CALLE SECHIN, MZ. B8, LOTES 1, 2, 3, 8 Y 9; GRUPO RESIDENCIAL B3, SECTOR B, PROYECTO PILOTO NUEVO PACHACUTEC",PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,ESTACIONES DE SERVICIOS,C1:4300:Diesel B5 S-50 ,C1:1986:GASOHOL 90 PLUS C2:1454:GASOHOL 95 PLUS ,C1:1986:GASOHOL 97 PLUS ,,,,,,,,9726.0,6/06/2016,INDEFINIDO,FELIPE TEODORO ESPINOZA CARHUALLANQUI,0,-11.8294421,-77.16172759999999
309,202000058492,124415,124415-050-210520,20409264965,ESTACION DE SERVICIOS JULIO E.I.R.L.,AV. PANAMERICANA NO. 198 CP BOCAPAN,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:4000:Diesel B5 S-50 ,C1:3000:GASOHOL 90 PLUS ,C1:2500:GASOHOL 84 PLUS ,,,,,,,,9500.0,21/05/2020,INDEFINIDO,LIDIA ESTHER ARISMENDIZ VILELA,0,-3.7069406,-80.71930189999999
310,201900016489,7701,7701-050-010219,20127765279,COESTI S.A.,PANAMERICANA NORTE KM. 185,LIMA,BARRANCA,SUPE,PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS,C1:8000:Diesel B5 S-50 ,C1:8000:GASOHOL 90 PLUS ,C1:4000:GASOHOL 84 PLUS C2:4000:GASOHOL 95 PLUS ,,,,,,,,24000.0,1/02/2019,INDEFINIDO,ABRAHAM HUGO CALDERON MAVILA,720,-10.8328862,-77.6986939
